"state_fips_code","county_fips_code","state","county","confirmed_cases","deaths","test_7day_total","positivity_7day_avg","community","school","report_date","healthwebsites"
"17","17087","Illinois","Johnson County",2149,30,533,0.94,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17089","Illinois","Kane County",66108,903,6344,2.02,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.kanehealth.com""]"
"17","17091","Illinois","Kankakee County",16856,243,2379,1.85,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://kankakeehealth.org""]"
"17","17093","Illinois","Kendall County",16321,116,1495,1.54,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17095","Illinois","Knox County",6715,195,1336,0.75,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.knoxcountyhealth.org""]"
"17","17097","Illinois","Lake County",77364,1132,14764,1.35,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17099","Illinois","LaSalle County",14539,330,2558,0.9,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.lasallecounty.org/hd""]"
"17","17101","Illinois","Lawrence County",3034,40,994,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.lchealth.com""]"
"17","17103","Illinois","Lee County",4606,97,2100,0.05,"low","Lowest risk of transmission in schools","2021-06-06","[""http://www.lchd.com""]"
"17","17105","Illinois","Livingston County",5741,108,1139,1.23,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.lchd.us""]"
"17","17107","Illinois","Logan County",4786,87,1884,0.42,"substantial","Lowest risk of transmission in schools","2021-06-06","[""http://www.logancountyhealth.org""]"
"17","17109","Illinois","McDonough County",3566,68,240,3.33,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.mchdept.com""]"
"17","17111","Illinois","McHenry County",33177,342,3768,2.57,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"17","17113","Illinois","McLean County",22003,244,4147,1.23,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://health.mcleancountyil.gov""]"
"17","17115","Illinois","Macon County",14565,254,1486,1.35,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.maconcountyhealth.org""]"
"17","17117","Illinois","Macoupin County",6525,128,560,1.25,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.mcphd.net""]"
"17","17119","Illinois","Madison County",38345,651,2324,1.81,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.madisonchd.org""]"
"17","17121","Illinois","Marion County",6581,144,459,1.96,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.marioncountyhealthdept.org""]"
"17","17123","Illinois","Marshall County",1356,23,193,0,"low","Lowest risk of transmission in schools","2021-06-06","[""http://www.bpmchd.org""]"
"17","17125","Illinois","Mason County",2003,52,156,1.92,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17127","Illinois","Massac County",2001,47,115,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17129","Illinois","Menard County",1608,16,132,1.52,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17131","Illinois","Mercer County",1912,34,90,2.22,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17133","Illinois","Monroe County",5101,99,196,2.55,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17135","Illinois","Montgomery County",4704,82,1593,0.44,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.montgomeryco.com/health/""]"
"17","17137","Illinois","Morgan County",5042,117,406,0.49,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.morganhd.com""]"
"17","17139","Illinois","Moultrie County",2129,39,127,1.57,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17141","Illinois","Ogle County",7180,95,474,2.74,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17143","Illinois","Peoria County",26100,392,2821,1.77,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17145","Illinois","Perry County",4166,80,1826,0,"low","Lowest risk of transmission in schools","2021-06-06","[""http://www.perryhealth.net""]"
"17","17147","Illinois","Piatt County",1921,20,190,0.53,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17149","Illinois","Pike County",2580,59,317,0.32,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17151","Illinois","Pope County",494,5,34,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17153","Illinois","Pulaski County",992,11,67,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17155","Illinois","Putnam County",546,5,42,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17157","Illinois","Randolph County",5321,103,2837,0.11,"low","Lowest risk of transmission in schools","2021-06-06","[""https://am.randolphco.org/index.php/welcome""]"
"17","17159","Illinois","Richland County",2644,64,234,0.85,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17161","Illinois","Rock Island County",17919,389,2202,1.5,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.rockislandcounty.org""]"
"17","17163","Illinois","St. Clair County",38845,614,2438,3.08,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.health.co.st-clair.il.us""]"
"17","17165","Illinois","Saline County",4140,80,324,3.09,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17167","Illinois","Sangamon County",24718,312,3209,0.87,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.scdph.org""]"
"17","17169","Illinois","Schuyler County",974,20,311,0.64,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.schuylercountyhealth.com""]"
"17","17171","Illinois","Scott County",697,5,41,4.88,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17173","Illinois","Shelby County",3173,46,268,2.24,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.shelbyhealth.net""]"
"17","17175","Illinois","Stark County",772,27,54,7.41,"substantial","Moderate risk of transmission in schools","2021-06-06","[]"
"17","17177","Illinois","Stephenson County",5497,108,532,0.94,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17179","Illinois","Tazewell County",19833,360,1896,2.53,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.tazewellhealth.org""]"
"17","17181","Illinois","Union County",2973,51,350,0.57,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17183","Illinois","Vermilion County",13343,207,2232,2.06,"substantial","Lowest risk of transmission in schools","2021-06-06","[""http://www.vchd.org""]"
"17","17185","Illinois","Wabash County",2026,19,68,4.41,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.wabashhealth.org""]"
"17","17187","Illinois","Warren County",2271,64,152,3.29,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.warrencountyil.com""]"
"17","17189","Illinois","Washington County",2066,33,111,0,"low","Lowest risk of transmission in schools","2021-06-06","[""http://www.county.washington.k12.il.us/health_dept/main.html""]"
"17","17191","Illinois","Wayne County",2760,58,140,0.71,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17193","Illinois","White County",2677,40,153,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17195","Illinois","Whiteside County",8022,218,468,1.28,"low","Lowest risk of transmission in schools","2021-06-06","[""http://www.whiteside.org""]"
"17","17197","Illinois","Will County",87656,1163,12428,1.69,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.willcountyhealth.org""]"
"17","17199","Illinois","Williamson County",11528,171,1040,2.12,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"17","17201","Illinois","Winnebago County",39170,575,4175,3.5,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.wchd.org"",""https://www.facebook.com/pages/Rockford-IL/Winnebago-County-Health-Department-Rockford-IL/222539346139?ref=ts"",""https://twitter.com/WinnCoHealth""]"
"17","17203","Illinois","Woodford County",5561,104,397,1.26,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.woodfordhealth.org""]"
"18","18001","Indiana","Adams County",4520,69,169,4.14,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"18","18003","Indiana","Allen County",53899,784,1767,4.64,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.allencountyhealth.com/""]"
"18","18005","Indiana","Bartholomew County",10635,174,811,1.11,"moderate","Lowest risk of transmission in schools","2021-06-06","[""https://www.bartholomew.in.gov/health-department.html""]"
"18","18007","Indiana","Benton County",1439,16,82,9.76,"substantial","Moderate risk of transmission in schools","2021-06-06","[""http://www.co.benton.or.us/health/""]"
"18","18009","Indiana","Blackford County",1707,34,78,2.56,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"18","18011","Indiana","Boone County",8463,117,627,4.31,"substantial","Lower risk of transmission in schools","2021-06-06","[""http://boonecounty.in.gov""]"
"18","18013","Indiana","Brown County",1358,46,340,2.35,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"18","18015","Indiana","Carroll County",2452,31,144,9.03,"substantial","Moderate risk of transmission in schools","2021-06-06","[""http://www.carrollcountyin.gov/health.htm""]"
"18","18017","Indiana","Cass County",7219,119,580,13.79,"high","Higher risk of transmission in schools","2021-06-06","[]"
"18","18019","Indiana","Clark County",17562,240,1280,3.44,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.clarkhealth.net""]"
"18","18021","Indiana","Clay County",3949,57,130,10.77,"high","Higher risk of transmission in schools","2021-06-06","[""http://www.claycountyin.gov/?q=health""]"
"18","18023","Indiana","Clinton County",5374,70,175,10.86,"high","Higher risk of transmission in schools","2021-06-06","[]"
"18","18025","Indiana","Crawford County",1473,19,80,3.75,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"18","18027","Indiana","Daviess County",4231,110,195,3.08,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://daviesshealth.com""]"
"18","18029","Indiana","Dearborn County",7694,94,298,3.02,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"18","18031","Indiana","Decatur County",3915,101,121,1.65,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"18","18033","Indiana","DeKalb County",5810,94,175,5.14,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"18","18035","Indiana","Delaware County",14183,229,748,5.48,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"18","18037","Indiana","Dubois County",7791,124,215,3.26,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.duboiscountyin.org/offices/health.html""]"
"18","18039","Indiana","Elkhart County",33803,508,1683,6.18,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.elkhartcountyhealth.org""]"
"18","18041","Indiana","Fayette County",3908,80,130,0.77,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"18","18043","Indiana","Floyd County",10514,212,685,3.07,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"18","18045","Indiana","Fountain County",3184,57,222,3.6,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"18","18047","Indiana","Franklin County",2428,39,100,6,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"18","18049","Indiana","Fulton County",2804,55,142,9.86,"substantial","Higher risk of transmission in schools","2021-06-06","[]"
"18","18051","Indiana","Gibson County",6190,110,124,6.45,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.gibsoncountyhealth.com""]"
"18","18053","Indiana","Grant County",9561,212,324,11.11,"high","Higher risk of transmission in schools","2021-06-06","[]"
"18","18055","Indiana","Greene County",3933,96,176,7.95,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"18","18057","Indiana","Hamilton County",44082,470,3208,3.18,"substantial","Lower risk of transmission in schools","2021-06-06","[""http://www.co.hamilton.in.us""]"
"18","18059","Indiana","Hancock County",10935,171,744,2.02,"substantial","Lower risk of transmission in schools","2021-06-06","[""http://www.hancockcoingov.org""]"
"18","18061","Indiana","Harrison County",6093,89,261,3.07,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.harrisoncountyhealth.com""]"
"18","18063","Indiana","Hendricks County",22420,362,1297,2.54,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.co.hendricks.in.us""]"
"18","18065","Indiana","Henry County",7691,134,412,3.88,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.henryco.net""]"
"18","18067","Indiana","Howard County",13971,278,703,4.13,"substantial","Lower risk of transmission in schools","2021-06-06","[""http://co.howard.in.us/health""]"
"18","18069","Indiana","Huntington County",6044,97,684,0.29,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.huntington.in.us/hcdh/hcdh.html""]"
"18","18071","Indiana","Jackson County",6613,87,206,2.91,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.jacksoncountyhealth-in.com""]"
"18","18073","Indiana","Jasper County",4838,64,238,7.14,"substantial","Moderate risk of transmission in schools","2021-06-06","[]"
"18","18075","Indiana","Jay County",2576,42,84,8.33,"substantial","Moderate risk of transmission in schools","2021-06-06","[]"
"18","18077","Indiana","Jefferson County",4744,93,300,0.67,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
